probabilities,truePrecision,trueRecall
0.0456136167049408,0.102199223803364,0.951807228915663
0.045624453574419,0.102243313201035,0.951807228915663
0.0456401742994785,0.102287440656021,0.951807228915663
0.0456550270318985,0.102331606217617,0.951807228915663
0.045674342662096,0.102375809935205,0.951807228915663
0.0456789769232273,0.102420051858254,0.951807228915663
0.0456815250217915,0.102464332036316,0.951807228915663
0.0456889346241951,0.102553007356123,0.951807228915663
0.0456980317831039,0.102597402597403,0.951807228915663
0.045713659375906,0.102641836292767,0.951807228915663
0.0457318350672722,0.102253032928943,0.947791164658635
0.0457319170236588,0.102297355873429,0.947791164658635
0.0457383506000042,0.102341717259324,0.947791164658635
0.0457679107785225,0.102386117136659,0.947791164658635
0.0457811988890171,0.102430555555556,0.947791164658635
0.0457987412810326,0.102475032566218,0.947791164658635
0.0458111017942429,0.10251954821894,0.947791164658635
0.0458122678101063,0.102564102564103,0.947791164658635
0.0458137802779675,0.102608695652174,0.947791164658635
0.0458169281482697,0.10265332753371,0.947791164658635
0.0458241514861584,0.102697998259356,0.947791164658635
0.0458674244582653,0.102742707879843,0.947791164658635
0.0458780862390995,0.102787456445993,0.947791164658635
0.0458785593509674,0.102832244008715,0.947791164658635
0.0458859764039516,0.102877070619006,0.947791164658635
0.0458953082561493,0.103056768558952,0.947791164658635
0.0458995662629604,0.103101791175186,0.947791164658635
0.0459083802998066,0.10328227571116,0.947791164658635
0.0459087491035461,0.103327495621716,0.947791164658635
0.045916311442852,0.103372755146737,0.947791164658635
0.0459316857159138,0.1034180543383,0.947791164658635
0.0459556095302105,0.103463393248575,0.947791164658635
0.0459627136588097,0.103508771929825,0.947791164658635
0.0459670536220074,0.103554190434401,0.947791164658635
0.0459761396050453,0.10359964881475,0.947791164658635
0.0459821857511997,0.103645147123408,0.947791164658635
0.0459885448217392,0.103690685413005,0.947791164658635
0.046000849455595,0.103736263736264,0.947791164658635
0.0460019893944264,0.103781882145998,0.947791164658635
0.0460199378430843,0.103827540695117,0.947791164658635
0.0460340157151222,0.10387323943662,0.947791164658635
0.0460410565137863,0.103918978423602,0.947791164658635
0.0460592694580555,0.103964757709251,0.947791164658635
0.0460821501910687,0.104010577346849,0.947791164658635
0.0460881441831589,0.104056437389771,0.947791164658635
0.0460983030498028,0.104102337891487,0.947791164658635
0.0461105182766914,0.10414827890556,0.947791164658635
0.0461123585700989,0.104194260485651,0.947791164658635
0.0461203157901764,0.104240282685512,0.947791164658635
0.0461217202246189,0.104286345558993,0.947791164658635
0.0461434945464134,0.104332449160035,0.947791164658635
0.0461546294391155,0.10437859354268,0.947791164658635
0.0461954958736897,0.104424778761062,0.947791164658635
0.0461997799575329,0.104517271922055,0.947791164658635
0.0462051518261433,0.104563579973416,0.947791164658635
0.0462234131991863,0.104609929078014,0.947791164658635
0.0462356097996235,0.104656319290466,0.947791164658635
0.0462356507778168,0.104702750665484,0.947791164658635
0.0462426505982876,0.104749223257878,0.947791164658635
0.0462599024176598,0.104795737122558,0.947791164658635
0.0462694577872753,0.104842292314527,0.947791164658635
0.0462696962058544,0.104888888888889,0.947791164658635
0.0462736636400223,0.104935526900845,0.947791164658635
0.0462861880660057,0.104982206405694,0.947791164658635
0.0462880469858646,0.105028927458834,0.947791164658635
0.046294279396534,0.105075690115761,0.947791164658635
0.0463047437369824,0.105122494432071,0.947791164658635
0.0463070683181286,0.105169340463458,0.947791164658635
0.0463331043720245,0.105216228265716,0.947791164658635
0.0463497042655945,0.105263157894737,0.947791164658635
0.0463513657450676,0.105310129406515,0.947791164658635
0.0464159473776817,0.105357142857143,0.947791164658635
0.046417597681284,0.105404198302814,0.947791164658635
0.0464193150401115,0.105451295799821,0.947791164658635
0.0464613139629364,0.105545617173524,0.947791164658635
0.0464653000235558,0.105592841163311,0.947791164658635
0.0464669466018677,0.105640107430618,0.947791164658635
0.0464676544070244,0.105829596412556,0.947791164658635
0.0464678853750229,0.105877074921489,0.947791164658635
0.0464740879833698,0.105924596050269,0.947791164658635
0.0464893914759159,0.105972159856309,0.947791164658635
0.046517625451088,0.106019766397125,0.947791164658635
0.0465324744582176,0.106067415730337,0.947791164658635
0.0465528517961502,0.106115107913669,0.947791164658635
0.0465636551380158,0.106162843004948,0.947791164658635
0.046576764434576,0.106210621062106,0.947791164658635
0.0465957745909691,0.106258442143179,0.947791164658635
0.0465989150106907,0.106354213609734,0.947791164658635
0.0466049760580063,0.106402164111812,0.947791164658635
0.0466104112565517,0.106450157870997,0.947791164658635
0.0466156750917435,0.106498194945848,0.947791164658635
0.0466157495975494,0.106546275395034,0.947791164658635
0.0466176569461823,0.106594399277326,0.947791164658635
0.0466249361634255,0.106642566651604,0.947791164658635
0.0466378815472126,0.106690777576854,0.947791164658635
0.0466643273830414,0.106739032112166,0.947791164658635
0.0466884300112724,0.106787330316742,0.947791164658635
0.0466894209384918,0.106835672249887,0.947791164658635
0.0466948300600052,0.106884057971015,0.947791164658635
0.0467165894806385,0.10702947845805,0.947791164658635
0.0467199049890041,0.107078039927405,0.947791164658635
0.0467240251600742,0.107126645483432,0.947791164658635
0.0467269457876682,0.107175295186194,0.947791164658635
0.0468056499958038,0.107223989095866,0.947791164658635
0.0468432530760765,0.107272727272727,0.947791164658635
0.0468446165323257,0.107321509777171,0.947791164658635
0.0468636453151703,0.1073703366697,0.947791164658635
0.046869333833456,0.107419208010924,0.947791164658635
0.0468898601830006,0.107468123861566,0.947791164658635
0.0468991212546825,0.10751708428246,0.947791164658635
0.0469037666916847,0.107566089334549,0.947791164658635
0.0469114072620869,0.107615139078887,0.947791164658635
0.0469270721077919,0.107664233576642,0.947791164658635
0.0469430796802044,0.107713372889092,0.947791164658635
0.0469438470900059,0.107762557077626,0.947791164658635
0.0469454452395439,0.107861060329068,0.947791164658635
0.0469831041991711,0.107910379515318,0.947791164658635
0.0469991005957127,0.107959743824337,0.947791164658635
0.0470064878463745,0.108009153318078,0.947791164658635
0.0470373257994652,0.108058608058608,0.947791164658635
0.0470423363149166,0.108108108108108,0.947791164658635
0.047091793268919,0.108157653528873,0.947791164658635
0.0470982864499092,0.10820724438331,0.947791164658635
0.047136452049017,0.108256880733945,0.947791164658635
0.0471399389207363,0.108306562643414,0.947791164658635
0.0471576787531376,0.108356290174472,0.947791164658635
0.0471746176481247,0.108406063389986,0.947791164658635
0.0471963360905647,0.108455882352941,0.947791164658635
0.0471987687051296,0.108505747126437,0.947791164658635
0.0471994541585445,0.108555657773689,0.947791164658635
0.0472056977450848,0.10860561435803,0.947791164658635
0.0472132340073586,0.10865561694291,0.947791164658635
0.0472210422158241,0.108705665591893,0.947791164658635
0.0472334884107113,0.108755760368664,0.947791164658635
0.0472357831895351,0.108805901337022,0.947791164658635
0.0472558885812759,0.108856088560886,0.947791164658635
0.047268521040678,0.108906322104292,0.947791164658635
0.0472707226872444,0.108956602031394,0.947791164658635
0.0472761578857899,0.109006928406467,0.947791164658635
0.0472924895584583,0.1090573012939,0.947791164658635
0.0472940467298031,0.109107720758206,0.947791164658635
0.0473181493580341,0.109158186864015,0.947791164658635
0.0473429709672928,0.109208699676076,0.947791164658635
0.0473931282758713,0.109259259259259,0.947791164658635
0.0474317781627178,0.109309865678555,0.947791164658635
0.0474355444312096,0.109360518999073,0.947791164658635
0.0474377982318401,0.109411219286045,0.947791164658635
0.0474510826170445,0.109461966604824,0.947791164658635
0.0474895164370537,0.109512761020882,0.947791164658635
0.0474976673722267,0.109563602599814,0.947791164658635
0.0475285276770592,0.109614491407339,0.947791164658635
0.0475337617099285,0.109665427509294,0.947791164658635
0.0475638993084431,0.109716410971641,0.947791164658635
0.047633558511734,0.109767441860465,0.947791164658635
0.0476386658847332,0.109818520241973,0.947791164658635
0.0476547740399838,0.109869646182495,0.947791164658635
0.0476582124829292,0.109920819748486,0.947791164658635
0.0476596727967262,0.109972041006524,0.947791164658635
0.0476854704320431,0.11002331002331,0.947791164658635
0.0476879067718983,0.110074626865672,0.947791164658635
0.0477518290281296,0.11012599160056,0.947791164658635
0.0478294342756271,0.110177404295051,0.947791164658635
0.0478511862456799,0.110228865016348,0.947791164658635
0.0479175075888634,0.110280373831776,0.947791164658635
0.0479266531765461,0.110331930808789,0.947791164658635
0.0479277744889259,0.110383536014967,0.947791164658635
0.0479635111987591,0.110435189518016,0.947791164658635
0.0479671210050583,0.110486891385768,0.947791164658635
0.0479714088141918,0.110538641686183,0.947791164658635
0.0479720160365105,0.110590440487348,0.947791164658635
0.0479910895228386,0.110642287857478,0.947791164658635
0.0480054654181004,0.110694183864916,0.947791164658635
0.0480129085481167,0.110746128578132,0.947791164658635
0.0480187982320786,0.110798122065728,0.947791164658635
0.0480223745107651,0.11085016439643,0.947791164658635
0.0480305701494217,0.110902255639098,0.947791164658635
0.0480394847691059,0.110954395862717,0.947791164658635
0.0480403564870358,0.111006585136406,0.947791164658635
0.048075795173645,0.111058823529412,0.947791164658635
0.0480820052325726,0.111111111111111,0.947791164658635
0.0480922088027,0.111163447951013,0.947791164658635
0.0481025353074074,0.111215834118756,0.947791164658635
0.0481127239763737,0.111268269684111,0.947791164658635
0.0481236092746258,0.111320754716981,0.947791164658635
0.0481303595006466,0.1113732892874,0.947791164658635
0.0481596551835537,0.111425873465534,0.947791164658635
0.0481629334390163,0.111478507321682,0.947791164658635
0.048243623226881,0.111531190926276,0.947791164658635
0.0482458919286728,0.111583924349882,0.947791164658635
0.0482553280889988,0.111636707663198,0.947791164658635
0.0482748448848724,0.111689540937056,0.947791164658635
0.0482894703745842,0.111268939393939,0.943775100401606
0.0483200624585152,0.111321648507816,0.943775100401606
0.0483563840389252,0.111374407582938,0.943775100401606
0.0483791008591652,0.111427216690375,0.943775100401606
0.0484182052314282,0.111480075901328,0.943775100401606
0.0484220795333386,0.111532985287138,0.943775100401606
0.0484223142266274,0.111585944919278,0.943775100401606
0.0484277829527855,0.111638954869359,0.943775100401606
0.0484455227851868,0.111692015209125,0.943775100401606
0.0484785437583923,0.111745126010461,0.943775100401606
0.0484793819487095,0.111798287345385,0.943775100401606
0.0484936460852623,0.111851499286054,0.943775100401606
0.0485135316848755,0.11195807527394,0.943775100401606
0.048519928008318,0.112011439466158,0.943775100401606
0.0485358312726021,0.112064854554125,0.943775100401606
0.0485395528376102,0.112171837708831,0.943775100401606
0.0485590398311615,0.111747851002865,0.939759036144578
0.0485592447221279,0.111801242236025,0.939759036144578
0.0485793203115463,0.111854684512428,0.939759036144578
0.0485840812325478,0.111908177905308,0.939759036144578
0.0486220270395279,0.111961722488038,0.939759036144578
0.048633798956871,0.112015318334131,0.939759036144578
0.0486413426697254,0.111590038314176,0.93574297188755
0.0486587658524513,0.111643507426929,0.93574297188755
0.0486609749495983,0.11169702780441,0.93574297188755
0.048705454915762,0.111750599520384,0.93574297188755
0.0487243086099625,0.111804222648752,0.93574297188755
0.0487328097224236,0.111857897263562,0.93574297188755
0.0487372539937496,0.111911623439001,0.93574297188755
0.0487581267952919,0.111965401249399,0.93574297188755
0.0487903244793415,0.112019230769231,0.93574297188755
0.0488060526549816,0.112073112073112,0.93574297188755
0.0488114580512047,0.112127045235804,0.93574297188755
0.0488169677555561,0.11218103033221,0.93574297188755
0.0488255359232426,0.11223506743738,0.93574297188755
0.0488281957805157,0.111807228915663,0.931726907630522
0.0488344691693783,0.111861137897782,0.931726907630522
0.0488747470080853,0.111915098890497,0.931726907630522
0.0488763079047203,0.111969111969112,0.931726907630522
0.0488903522491455,0.112023177209078,0.931726907630522
0.048897035419941,0.11207729468599,0.931726907630522
0.0489324405789375,0.112131464475592,0.931726907630522
0.0489583574235439,0.112185686653772,0.931726907630522
0.0489644519984722,0.112239961296565,0.931726907630522
0.0489865504205227,0.112294288480155,0.931726907630522
0.049024872481823,0.111864406779661,0.927710843373494
0.0490257404744625,0.111918604651163,0.927710843373494
0.0490406677126885,0.111972855065439,0.927710843373494
0.0490500219166279,0.112027158098933,0.927710843373494
0.0490707866847515,0.112299465240642,0.927710843373494
0.0490807369351387,0.112354085603113,0.927710843373494
0.0490856990218163,0.112408759124088,0.927710843373494
0.0490859672427177,0.112463485881207,0.927710843373494
0.0490953698754311,0.112518265952265,0.927710843373494
0.0491266027092934,0.112573099415205,0.927710843373494
0.0491362251341343,0.112627986348123,0.927710843373494
0.0491990298032761,0.112682926829268,0.927710843373494
0.0492270588874817,0.112737920937042,0.927710843373494
0.0492302253842354,0.11279296875,0.927710843373494
0.0492741130292416,0.112848070346849,0.927710843373494
0.049280721694231,0.112903225806452,0.927710843373494
0.0493120662868023,0.112958435207824,0.927710843373494
0.0493233650922775,0.113013698630137,0.927710843373494
0.049339022487402,0.113069016152717,0.927710843373494
0.0493463613092899,0.113124387855044,0.927710843373494
0.0493479259312153,0.113179813816756,0.927710843373494
0.049349132925272,0.113235294117647,0.927710843373494
0.0493707805871964,0.113290828837666,0.927710843373494
0.0493788123130798,0.113346418056919,0.927710843373494
0.0493971072137356,0.113569321533923,0.927710843373494
0.0494051463901997,0.113625184456468,0.927710843373494
0.0494076870381832,0.113681102362205,0.927710843373494
0.0494229756295681,0.113737075332349,0.927710843373494
0.0494253933429718,0.113793103448276,0.927710843373494
0.0494358539581299,0.113849186791523,0.927710843373494
0.049438152462244,0.113412228796844,0.923694779116466
0.0494451001286507,0.113468179575728,0.923694779116466
0.049448549747467,0.113524185587364,0.923694779116466
0.0494647175073624,0.11358024691358,0.923694779116466
0.049467995762825,0.113636363636364,0.923694779116466
0.0495007336139679,0.113692535837865,0.923694779116466
0.0495196022093296,0.113748763600396,0.923694779116466
0.0495394803583622,0.113805047006432,0.923694779116466
0.0495751462876797,0.113861386138614,0.923694779116466
0.0496054738759995,0.113917781079742,0.923694779116466
0.0496185496449471,0.113974231912785,0.923694779116466
0.0496291629970074,0.114087301587302,0.923694779116466
0.0496548675000668,0.114143920595534,0.923694779116466
0.0496739037334919,0.114200595829196,0.923694779116466
0.0496787689626217,0.114257327372081,0.923694779116466
0.0496889092028141,0.114314115308151,0.923694779116466
0.0497114509344101,0.114370959721532,0.923694779116466
0.0497640371322632,0.114427860696517,0.923694779116466
0.0497720949351788,0.114484818317571,0.923694779116466
0.0498273633420467,0.114541832669323,0.923694779116466
0.0498302765190601,0.114598903836572,0.923694779116466
0.0498506240546703,0.115403913697943,0.923694779116466
0.0498651564121246,0.115519839276745,0.923694779116466
0.0498716309666634,0.115577889447236,0.923694779116466
0.0498755760490894,0.115635997988939,0.923694779116466
0.0498832911252976,0.11569416498994,0.923694779116466
0.0498936995863915,0.1157523905385,0.923694779116466
0.0499092638492584,0.115810674723061,0.923694779116466
0.0499122962355614,0.116632860040568,0.923694779116466
0.0499238185584545,0.116692034500254,0.923694779116466
0.0499268509447575,0.116869918699187,0.923694779116466
0.0499289855360985,0.116929334011185,0.923694779116466
0.0499388724565506,0.116988809766022,0.923694779116466
0.0499450042843819,0.11704834605598,0.923694779116466
0.0499622263014317,0.117167600611309,0.923694779116466
0.0499807298183441,0.117227319062181,0.923694779116466
0.0499951653182507,0.117287098419174,0.923694779116466
0.0499960295855999,0.11734693877551,0.923694779116466
0.0500051565468311,0.117406840224604,0.923694779116466
0.0500091202557087,0.117466802860061,0.923694779116466
0.0501507371664047,0.117526826775677,0.923694779116466
0.0501728542149067,0.11758691206544,0.923694779116466
0.0502051785588265,0.117647058823529,0.923694779116466
0.0502673089504242,0.117707267144319,0.923694779116466
0.0502966269850731,0.117767537122376,0.923694779116466
0.0503240115940571,0.117827868852459,0.923694779116466
0.0503560490906239,0.117888262429523,0.923694779116466
0.0503670312464237,0.117948717948718,0.923694779116466
0.0503812208771706,0.118009235505387,0.923694779116466
0.050424762070179,0.118069815195072,0.923694779116466
0.0504288077354431,0.118130457113508,0.923694779116466
0.0504406355321407,0.118191161356629,0.923694779116466
0.0504766330122948,0.118495620814013,0.923694779116466
0.0504833050072193,0.118556701030928,0.923694779116466
0.0505093783140183,0.118679050567595,0.923694779116466
0.0505146980285645,0.118740320082602,0.923694779116466
0.0505245104432106,0.118801652892562,0.923694779116466
0.0505266822874546,0.118863049095607,0.923694779116466
0.0505449138581753,0.118924508790072,0.923694779116466
0.05054746940732,0.118986032074496,0.923694779116466
0.0505710802972317,0.119047619047619,0.923694779116466
0.0505831800401211,0.119109269808389,0.923694779116466
0.0506367273628712,0.119170984455959,0.923694779116466
0.0506637692451477,0.119232763089684,0.923694779116466
0.0506676100194454,0.119294605809129,0.923694779116466
0.0506734624505043,0.119356512714063,0.923694779116466
0.0506950579583645,0.119418483904465,0.923694779116466
0.0506982058286667,0.119480519480519,0.923694779116466
0.0507085435092449,0.11954261954262,0.923694779116466
0.0507287681102753,0.119604784191368,0.923694779116466
0.0507731884717941,0.119667013527575,0.923694779116466
0.0507841370999813,0.119916579770594,0.923694779116466
0.0507978387176991,0.119979134063641,0.923694779116466
0.0508146025240421,0.120041753653445,0.923694779116466
0.0508198477327824,0.120104438642298,0.923694779116466
0.0508253909647465,0.120167189132706,0.923694779116466
0.050843495875597,0.120292887029289,0.923694779116466
0.0508640483021736,0.120355834641549,0.923694779116466
0.0508809685707092,0.120418848167539,0.923694779116466
0.0508892387151718,0.120481927710843,0.923694779116466
0.0509098693728447,0.120545073375262,0.923694779116466
0.0509276799857616,0.120608285264814,0.923694779116466
0.0509846247732639,0.120671563483736,0.923694779116466
0.0509960167109966,0.120734908136483,0.923694779116466
0.050997294485569,0.120798319327731,0.923694779116466
0.0510085821151733,0.120861797162375,0.923694779116466
0.0510148480534554,0.121052631578947,0.923694779116466
0.0510521084070206,0.121116377040548,0.923694779116466
0.0510614402592182,0.12118018967334,0.923694779116466
0.0510629415512085,0.121244069583553,0.923694779116466
0.051103163510561,0.1207805907173,0.919678714859438
0.0511093363165855,0.120844327176781,0.919678714859438
0.0511159747838974,0.12090813093981,0.919678714859438
0.0511231906712055,0.120972002113048,0.919678714859438
0.0511364601552486,0.121035940803383,0.919678714859438
0.0511569529771805,0.121099947117927,0.919678714859438
0.0511662438511848,0.121164021164021,0.919678714859438
0.0512343570590019,0.121228163049232,0.919678714859438
0.0512423105537891,0.121292372881356,0.919678714859438
0.0512436181306839,0.121356650768415,0.919678714859438
0.0513126887381077,0.121420996818664,0.919678714859438
0.0513257347047329,0.121485411140584,0.919678714859438
0.051341712474823,0.121549893842887,0.919678714859438
0.0513436533510685,0.121614445034519,0.919678714859438
0.0513637587428093,0.121679064824655,0.919678714859438
0.0513883084058762,0.121743753322701,0.919678714859438
0.0513991303741932,0.121808510638298,0.919678714859438
0.0514107085764408,0.12187333688132,0.919678714859438
0.0514843724668026,0.121938232161874,0.919678714859438
0.05152702704072,0.122003196590304,0.919678714859438
0.0515492968261242,0.122068230277186,0.919678714859438
0.0517077520489693,0.122133333333333,0.919678714859438
0.0517282746732235,0.122198505869797,0.919678714859438
0.0517448000609875,0.122263747997864,0.919678714859438
0.0517785400152206,0.12232905982906,0.919678714859438
0.0517948716878891,0.122394441475147,0.919678714859438
0.0518015921115875,0.122459893048128,0.919678714859438
0.0518095120787621,0.122525414660246,0.919678714859438
0.0518144406378269,0.122591006423983,0.919678714859438
0.0518155433237553,0.122656668452062,0.919678714859438
0.0518811792135239,0.122722400857449,0.919678714859438
0.0518836081027985,0.122788203753351,0.919678714859438
0.0518913008272648,0.122317596566524,0.91566265060241
0.0519827716052532,0.122383252818035,0.91566265060241
0.0520014353096485,0.122448979591837,0.91566265060241
0.0520049966871738,0.122514777001612,0.91566265060241
0.0520251356065273,0.12258064516129,0.91566265060241
0.052046399563551,0.122646584185046,0.91566265060241
0.0520789586007595,0.122174381054898,0.911646586345381
0.0520923659205437,0.122240172320948,0.911646586345381
0.0521246902644634,0.122306034482759,0.911646586345381
0.0521792694926262,0.122371967654987,0.911646586345381
0.0521806254982948,0.122437971952535,0.911646586345381
0.0521963685750961,0.122504047490556,0.911646586345381
0.0522198230028153,0.122030237580994,0.907630522088353
0.0522218868136406,0.122096164235548,0.907630522088353
0.0522254966199398,0.122162162162162,0.907630522088353
0.0522406920790672,0.122228231476474,0.907630522088353
0.0523314103484154,0.122294372294372,0.907630522088353
0.0523356311023235,0.122360584731998,0.907630522088353
0.0523569174110889,0.122426868905742,0.907630522088353
0.0524417050182819,0.122493224932249,0.907630522088353
0.0524500384926796,0.122559652928416,0.907630522088353
0.052454050630331,0.122626153011394,0.907630522088353
0.0524696744978428,0.122692725298589,0.907630522088353
0.0524813607335091,0.122759369907659,0.907630522088353
0.0525107495486736,0.122826086956522,0.907630522088353
0.0525131188333035,0.12289287656335,0.907630522088353
0.052528839558363,0.122959738846572,0.907630522088353
0.0525313094258308,0.123026673924878,0.907630522088353
0.0526729747653008,0.123093681917211,0.907630522088353
0.0526874549686909,0.123160762942779,0.907630522088353
0.0527604557573795,0.123227917121047,0.907630522088353
0.0527679659426212,0.12329514457174,0.907630522088353
0.05277044698596,0.123362445414847,0.907630522088353
0.0527824945747852,0.123429819770617,0.907630522088353
0.0527855604887009,0.12356478950246,0.907630522088353
0.0527902655303478,0.12363238512035,0.907630522088353
0.0528278835117817,0.123700054734538,0.907630522088353
0.0528438240289688,0.123767798466594,0.907630522088353
0.0528461486101151,0.123835616438356,0.907630522088353
0.052848394960165,0.12390350877193,0.907630522088353
0.0528673715889454,0.123971475589687,0.907630522088353
0.0529000349342823,0.12403951701427,0.907630522088353
0.0529575534164906,0.124107633168589,0.907630522088353
0.0529583096504211,0.124175824175824,0.907630522088353
0.0529646202921867,0.124244090159428,0.907630522088353
0.0529790185391903,0.124312431243124,0.907630522088353
0.0529865212738514,0.124380847550908,0.907630522088353
0.0530074238777161,0.124449339207048,0.907630522088353
0.0530104897916317,0.124517906336088,0.907630522088353
0.0530132427811623,0.124586549062845,0.907630522088353
0.053013626486063,0.12465526751241,0.907630522088353
0.0530190840363503,0.124724061810155,0.907630522088353
0.0530408658087254,0.124792932081723,0.907630522088353
0.0530673712491989,0.124861878453039,0.907630522088353
0.0530778504908085,0.125,0.907630522088353
0.0530932769179344,0.125069175428888,0.907630522088353
0.0530939139425755,0.125138427464009,0.907630522088353
0.0531220436096191,0.125207756232687,0.907630522088353
0.0531456246972084,0.125277161862528,0.907630522088353
0.0531521029770374,0.12534664448142,0.907630522088353
0.0531726256012917,0.125765164162493,0.907630522088353
0.0531766563653946,0.125835189309577,0.907630522088353
0.0531766824424267,0.125905292479109,0.907630522088353
0.0531856380403042,0.125975473801561,0.907630522088353
0.0532056652009487,0.126045733407697,0.907630522088353
0.0532211624085903,0.126186487995533,0.907630522088353
0.0532411821186543,0.126256983240223,0.907630522088353
0.0532477088272572,0.126327557294578,0.907630522088353
0.0532675087451935,0.126398210290828,0.907630522088353
0.0533409677445889,0.1264689423615,0.907630522088353
0.0533462911844254,0.126539753639418,0.907630522088353
0.0533467382192612,0.126610644257703,0.907630522088353
0.0533492192626,0.126681614349776,0.907630522088353
0.0534241124987602,0.126752664049355,0.907630522088353
0.0534302368760109,0.12682379349046,0.907630522088353
0.0534642636775971,0.126895002807412,0.907630522088353
0.0534767135977745,0.126966292134831,0.907630522088353
0.0534882694482803,0.127037661607645,0.907630522088353
0.0535014607012272,0.12710911136108,0.907630522088353
0.0535062067210674,0.12718064153067,0.907630522088353
0.0535188242793083,0.127252252252252,0.907630522088353
0.0535395406186581,0.127323943661972,0.907630522088353
0.0535538978874683,0.12739571589628,0.907630522088353
0.0535612180829048,0.127467569091935,0.907630522088353
0.0535619780421257,0.128263337116913,0.907630522088353
0.0535775385797024,0.128628343767786,0.907630522088353
0.0535796657204628,0.12870159453303,0.907630522088353
0.0535886846482754,0.12884834663626,0.907630522088353
0.0535969436168671,0.128995433789954,0.907630522088353
0.0536042489111424,0.129069103369503,0.907630522088353
0.0536054000258446,0.129142857142857,0.907630522088353
0.0536182560026646,0.129216695254431,0.907630522088353
0.0536240264773369,0.12929061784897,0.907630522088353
0.0536271259188652,0.129364625071551,0.907630522088353
0.0536374114453793,0.129438717067583,0.907630522088353
0.0536376796662808,0.129512893982808,0.907630522088353
0.05368722230196,0.129587155963303,0.907630522088353
0.0537231341004372,0.129661503155479,0.907630522088353
0.0537294484674931,0.129735935706085,0.907630522088353
0.0537630170583725,0.129810453762206,0.907630522088353
0.0537792220711708,0.129885057471264,0.907630522088353
0.0537810064852238,0.129959746981024,0.907630522088353
0.0537979677319527,0.130034522439586,0.907630522088353
0.0538221746683121,0.130109383995394,0.907630522088353
0.0538350678980351,0.130184331797235,0.907630522088353
0.0538911074399948,0.130259365994236,0.907630522088353
0.0539199002087116,0.130334486735871,0.907630522088353
0.0539210438728333,0.130560369728481,0.907630522088353
0.0539215914905071,0.130635838150289,0.907630522088353
0.0539400205016136,0.130711393869289,0.907630522088353
0.0539585016667843,0.130787037037037,0.907630522088353
0.0539953075349331,0.130862767805443,0.907630522088353
0.0540021136403084,0.130938586326767,0.907630522088353
0.0540112666785717,0.131014492753623,0.907630522088353
0.0540116988122463,0.131090487238979,0.907630522088353
0.0540129169821739,0.131166569936158,0.907630522088353
0.0540170259773731,0.131548311990687,0.907630522088353
0.0540445521473885,0.131624927198602,0.907630522088353
0.0540530495345593,0.131701631701632,0.907630522088353
0.05406628921628,0.131932282545242,0.907630522088353
0.0540756918489933,0.132241076653013,0.907630522088353
0.0540976151823998,0.13231850117096,0.907630522088353
0.0541106462478638,0.132396016403046,0.907630522088353
0.0541151203215122,0.132473622508793,0.907630522088353
0.0541493147611618,0.132629107981221,0.907630522088353
0.0541620627045631,0.13270698766882,0.907630522088353
0.0541661567986012,0.132784958871915,0.907630522088353
0.0541745871305466,0.132863021751911,0.907630522088353
